"GeneID","LWC142","LWC143","LWC148","LWC153","LWC157","LWC162"
"LOC116965717",9,10,19,4,17,29
"LOC116965719",24,13,14,21,11,6
"LOC116965720",51,62,56,68,66,36
"LOC116965724",0,1,0,0,0,0
"LOC116965727",0,4,0,0,0,0
"LOC116965729",0,6,0,12,0,0
"LOC116965731",153,159,107,247,166,100
"LOC116965732",92,63,77,117,63,18
"LOC116965733",88,45,36,101,61,19
"LOC116965740",1528,2033,783,1763,1815,820
"LOC116965741",3,14,6,4,1,3
"LOC116965743",0,1,0,0,0,0
"LOC116965744",0,4,0,0,0,0
"LOC116965746",0,2,0,0,1,0
"LOC116965750",5,11,6,18,13,6
"LOC116965753",255,310,142,298,323,91
"LOC116965755",5,33,12,18,74,24
"LOC116965756",242,282,169,252,344,192
"LOC116965759",2,13,7,5,2,2
"LOC116965762",2,4,0,2,1,0
"LOC116965763",0,7,0,15,4,10
"LOC116965766",35,152,45,352,232,154
"LOC116965769",11,19,11,19,0,12
"LOC116965770",5,3,13,2,7,8
"LOC116965771",39,29,31,36,31,18
"LOC116965772",497,520,278,673,622,389
"LOC116965773",0,0,0,0,0,0
"LOC116965774",217,343,325,345,742,476
"LOC116965775",460,615,498,612,730,403
"LOC116965776",0,0,0,0,0,0
"LOC116965778",0,3,0,0,0,0
"LOC116965781",4,31,7,9,14,2
"LOC116965782",19759,8949,34224,11972,13597,19721
"LOC116965783",0,8,1,0,2,0
"LOC116965787",0,2,0,2,0,1
"LOC116965797",1,12,0,0,1,0
"LOC116965802",0,5,0,0,0,0
"LOC116965804",56,110,44,108,140,44
"LOC116965805",23,36,15,17,91,30
"LOC116965807",0,9,0,0,38,0
"LOC116965809",0,9,0,0,0,1
"LOC116965811",0,1,0,0,0,0
"LOC116965814",0,0,0,0,1,8
"LOC116965815",4,3,2,6,2,0
"LOC116965816",18,5,7,11,10,3
"LOC116965818",1,1,0,0,1,0
"LOC116965819",0,0,3,1,0,3
"LOC116965823",3,3,5,7,11,10
"LOC116965824",6,13,5,6,22,5
"LOC116965825",0,4,0,0,0,0
"LOC116965829",400,529,451,719,1001,458
"LOC116965834",6,0,0,0,0,0
"LOC116965835",13,22,20,22,11,15
"LOC116965836",18,15,15,9,12,4
"LOC116965838",14,26,20,20,27,20
"LOC116965839",50,32,39,32,31,31
"LOC116965840",19,16,19,19,19,17
"LOC116965841",52,43,44,59,50,28
"LOC116965842",0,4,0,0,0,0
"LOC116965843",18,36,25,30,72,25
"LOC116965846",1563,1579,1049,1504,1780,868
"LOC116965847",1,25,8,0,12,1
"LOC116965848",6,6,2,5,7,1
"LOC116965853",117,137,99,116,126,62
"LOC116965855",561,453,343,510,783,590
"LOC116965856",132,96,265,187,172,317
"LOC116965858",64,35,17,33,40,21
"LOC116965859",14,21,10,40,40,17
"LOC116965862",689,502,1045,1447,679,1037
"LOC116965863",0,2,0,0,0,0
"LOC116965870",3,13,6,17,28,4
"LOC116965871",11,27,58,44,36,13
"LOC116965872",8,5,2,9,13,5
"LOC116965873",17,18,0,12,19,0
"LOC116965875",47,89,62,106,58,28
"LOC116965876",14,12,15,30,17,6
"LOC116965877",0,0,2,3,1,0
"LOC116965882",0,3,0,0,0,0
"LOC116965883",90,107,73,87,72,22
"LOC116965885",4312,3526,3275,3804,8513,3310
"LOC116965886",0,4,0,0,0,0
"LOC116965887",16,18,18,5,11,10
"LOC116965888",5,14,16,7,13,9
"LOC116965889",0,3,0,0,0,0
"LOC116965892",0,1,0,0,2,0
"LOC116965893",0,1,1,1,5,1
"LOC116965894",0,4,0,1,2,0
"LOC116965896",0,3,0,0,0,0
"LOC116965898",0,2,2,0,0,0
"LOC116965900",5,48,13,23,15,29
"LOC116965906",0,6,0,0,0,0
"LOC116965907",3,21,3,2,24,3
"LOC116965913",771,1296,584,734,954,357
"LOC116965917",0,18,0,0,0,0
"LOC116965918",0,0,0,0,0,0
"LOC116965920",126,181,75,138,153,48
"LOC116965921",0,8,0,2,1,2
"LOC116965924",261,858,292,378,1187,352
"LOC116965925",443,1491,602,886,1127,216
"LOC116965929",0,11,0,2,6,1
"LOC116965930",0,8,0,0,0,1
"LOC116965932",34,33,36,26,39,31
"LOC116965935",7,8,1,10,8,3
"LOC116965936",0,2,1,0,0,1
"LOC116965937",0,0,0,0,0,0
"LOC116965939",16,72,8,64,63,37
"LOC116965946",0,0,0,0,0,0
"LOC116965949",8,83,8,8,20,30
"LOC116965955",0,1,0,0,0,0
"LOC116965958",0,22,4,0,1,0
"LOC116965974",0,0,0,0,0,0
"LOC116965983",92,95,69,96,112,91
"LOC116965984",0,3,0,0,0,0
"LOC116965986",0,3,0,0,0,0
"LOC116965989",0,0,0,2,0,0
"LOC116965990",1621,2191,1496,3021,3142,1240
"LOC116965991",3,21,3,16,34,5
"LOC116965994",2,26,0,3,9,9
"LOC116966008",4,9,0,0,8,0
"LOC116966009",0,0,0,0,0,0
"LOC116966010",0,8,0,0,0,0
"LOC122152372",1,2,0,0,1,0
"LOC122152375",308,79,516,1600,606,180
"LOC122152377",0,3,0,6,0,1
"LOC122152378",0,0,4,20,0,4
"LOC122152379",0,2,0,0,0,0
"LOC122152380",244,396,89,59,738,212
"LOC122152381",51,289,51,274,276,133
"LOC122152382",0,5,0,1,0,0
"LOC122152384",82,125,51,199,290,120
"LOC122152385",0,1,1,1,0,0
"LOC122152386",1605,1715,1117,1458,1572,751
"LOC122152389",53,106,177,124,157,114
"LOC122152390",1,5,11,24,13,18
"LOC122152392",71,136,42,176,224,87
"LOC122152393",70,132,36,147,169,64
"LOC122152394",5,20,4,10,12,4
"LOC122152396",0,2,0,1,0,2
"LOC122152398",785,1085,545,1102,1386,631
"LOC122152400",0,0,0,0,0,0
"LOC122152401",1,4,0,1,0,1
"LOC122152404",0,7,0,0,0,1
"LOC122152405",1,0,0,0,0,0
"LOC122152411",131,121,10,26,358,51
"LOC122152413",1,7,0,3,9,2
"LOC122152414",0,0,0,0,0,0
"LOC122152415",0,0,0,0,0,0
"LOC122152416",2,13,0,10,13,8
"LOC122152417",117,429,155,581,694,394
"LOC122152418",0,69,5,2,9,1
"LOC122152419",0,0,0,0,0,1
"LOC122152421",1147,932,926,1282,1518,670
"LOC122152423",36,80,59,43,58,46
"LOC122152425",0,0,1,2,0,0
"LOC122152426",0,4,0,0,0,0
"LOC122152428",0,3,1,0,0,1
"LOC122152429",1,10,1,5,1,0
"LOC122152430",7,30,10,12,29,5
"LOC122152432",2,3,1,1,10,0
"LOC122152433",0,1,1,0,1,0
"LOC122152434",28,85,23,18,50,65
"LOC122152435",70,72,75,99,93,50
"LOC122152436",0,1,0,0,2,2
"LOC122152438",0,10,1,1,2,1
"LOC122152440",13,21,23,12,21,30
"LOC122152441",5,9,0,7,9,5
"LOC122152442",1,1,0,0,1,0
"LOC122152443",0,1,0,0,0,0
"LOC122152444",2,27,0,1,0,3
"LOC122152445",0,0,0,0,0,0
"LOC122152448",0,4,1,0,0,0
"LOC122152449",36,29,21,64,59,26
"LOC122152450",13,8,1,6,3,2
"LOC122152451",42,2,23,17,0,7
"LOC122152453",13,21,8,17,40,10
"LOC122152454",2,2,10,0,26,19
"LOC122152455",7,13,17,14,27,39
"LOC122152475",0,3,0,0,0,0
"LOC122152476",51,119,27,42,278,83
"LOC122152477",1113,1045,855,1059,1371,771
"LOC122152478",1,2,0,0,1,0
"LOC122152479",182,229,60,86,143,108
"LOC122152480",24,23,27,41,59,50
"LOC122152481",35,48,7,18,48,11
"LOC122152483",5,38,7,30,69,21
"LOC122152486",8,24,3,16,38,10
"LOC122152489",2,20,0,0,1,0
"LOC122152490",4,3,5,2,4,14
"LOC122152491",1,26,3,0,1,1
"LOC122152493",40,61,113,28,153,73
"LOC122152494",0,0,0,0,0,0
"LOC122152496",2,9,10,1,2,1
"LOC122152497",0,6,0,1,1,0
"LOC122152498",0,7,1,6,3,4
"LOC122152499",286,134,84,174,154,101
"LOC122152500",40,31,51,25,129,53
"LOC122152501",1,17,10,21,24,24
"LOC122152502",80,189,102,211,434,760
"LOC122152503",0,0,0,0,0,0
"LOC122152504",0,0,0,0,0,1
"LOC122152505",0,11,0,11,7,1
"LOC122152506",1,1,0,6,3,2
"LOC122152507",55,199,94,251,190,138
"LOC122152508",54,225,360,136,424,248
"LOC122152509",0,1,0,1,1,1
"LOC122152510",72,95,52,144,127,184
"LOC122152511",0,2,1,0,0,0
"LOC122152512",0,3,0,0,0,0
"LOC122152513",33,66,38,41,62,18
"LOC122152514",0,0,0,1,2,5
"LOC122152515",5,37,13,10,72,24
"LOC122152516",3,16,5,24,40,11
"LOC122152517",438,451,226,389,748,353
"LOC122152519",0,5,0,0,0,0
"LOC122152520",0,6,0,0,0,0
"LOC122152521",0,0,0,0,0,0
"LOC122152522",0,0,0,0,0,0
"LOC122152523",0,2,0,0,0,0
"LOC122152524",0,3,0,0,0,0
"LOC122152525",0,2,0,0,0,0
"LOC122152526",3,6,0,0,2,3
"LOC122152527",0,6,0,0,2,2
"LOC122152528",0,0,0,0,0,0
"LOC122152529",0,0,0,0,0,0
"LOC122152530",0,5,0,0,0,0
"LOC122152531",0,2,0,0,0,0
"LOC122152533",0,8,2,1,0,0
"LOC122152534",0,3,0,0,0,0
"LOC122152535",0,0,0,0,0,0
"LOC122152536",0,2,0,0,0,0
"LOC122152537",0,2,0,1,0,0
"LOC122152538",5,20,8,10,10,8
"LOC122152539",3,28,8,13,5,2
"LOC122152540",0,0,0,0,0,0
"LOC122152541",0,0,0,0,0,0
"LOC122152543",2,20,0,0,3,0
"LOC122152545",6,19,0,34,47,10
"LOC122152547",39,87,25,113,160,129
"LOC122152548",0,0,0,0,0,0
"LOC122152549",0,1,0,0,0,0
"LOC122152550",0,18,0,5,0,4
"LOC122152552",0,12,4,4,15,1
"LOC122152553",0,0,0,0,0,0
"LOC122152554",11,63,20,44,75,42
"LOC122152555",1,28,2,6,7,3
"LOC122152556",1,5,1,5,6,3
"LOC122152557",11,44,14,28,24,22
"LOC122152558",950,625,1336,948,910,919
"LOC122152559",0,4,0,0,0,0
"LOC122152560",18,40,25,49,38,13
"LOC122152561",0,0,0,0,0,0
"LOC122152562",0,0,0,0,0,0
"LOC122152563",0,22,1,24,0,0
"LOC122152564",0,2,1,3,1,0
"LOC122152565",0,2,1,0,0,0
"LOC122152566",0,16,0,0,0,0
"LOC122152567",0,0,0,0,0,0
"LOC122152568",11,35,8,11,16,14
"LOC122152570",0,2,0,0,0,0
"LOC122152571",0,2,0,0,0,0
"LOC122152572",0,0,0,1,0,0
"LOC122152573",0,0,0,0,0,0
"LOC122152574",0,0,0,0,0,0
"LOC122152575",0,1,0,1,0,0
"LOC122152577",0,1,0,0,0,0
"LOC122152578",0,0,0,0,0,0
"LOC122152579",0,3,0,0,0,0
"LOC122152580",0,0,0,0,0,0
"LOC122152581",0,0,0,0,0,0
"LOC122152582",0,2,0,0,0,0
"LOC122152583",0,0,0,0,0,0
"LOC122152584",0,0,0,0,0,0
"LOC122152585",0,3,0,0,0,0
"LOC122152586",2,13,4,17,36,12
"LOC122152587",12,15,8,21,38,22
"LOC122152588",2,5,0,3,10,0
"LOC122152589",21,37,13,74,49,28
"LOC122152590",0,6,0,4,9,0
"LOC122152591",9,48,2,37,75,30
"LOC122152592",0,6,2,2,11,8
"LOC122152593",0,0,0,0,0,1
"LOC122152594",89,130,207,192,385,448
"LOC122152597",0,129,0,2,1,1
"LOC122152601",0,2,0,0,0,0
"LOC122152604",0,4,0,0,0,0
"LOC122152605",0,0,0,0,0,0
"LOC122152606",0,0,0,0,0,0
"LOC122152607",1,1,0,1,3,2
"LOC122152608",656,633,593,638,622,437
"LOC122152609",10,41,15,42,51,13
"LOC122152610",0,0,0,0,0,0
"LOC122152611",0,1,0,1,0,0
"LOC122152612",0,7,0,4,0,2
"LOC122152613",17,94,44,59,87,59
"LOC122152615",0,1,0,1,0,0
"LOC122152617",1545,1625,1765,1561,1886,2047
"LOC122152618",122,165,167,241,274,209
"LOC122152619",0,0,0,0,0,0
"LOC122152621",0,2,0,0,0,3
"LOC122152622",46,94,41,177,260,123
"LOC122152623",1,4,0,1,4,1
"LOC122152624",1,9,2,4,13,2
"LOC122152625",0,0,0,0,0,0
"LOC122152626",0,0,0,0,0,0
"LOC122152627",0,1,0,0,0,0
"LOC122152629",0,1,0,0,0,0
"LOC122152632",0,3,0,0,0,0
"LOC122152633",8,24,21,23,39,17
"LOC122152634",9,45,20,70,59,28
"LOC122152635",0,14,0,0,0,0
"LOC122152636",0,3,0,0,0,0
"LOC122152637",0,0,0,0,0,0
"LOC122152638",1144,840,484,659,969,698
"LOC122152639",12,6,7,14,7,5
"LOC122152641",0,0,0,0,0,0
"LOC122152642",0,0,0,0,0,0
"LOC122152643",0,0,0,0,0,0
"LOC122152644",0,0,0,0,0,0
"LOC122152645",0,0,0,0,0,0
"LOC122152646",0,0,0,0,0,0
"LOC122152647",0,0,0,0,0,0
"LOC122152648",0,0,0,0,0,0
"LOC122152649",0,0,0,0,0,0
"LOC122152650",0,0,0,0,0,0
"LOC122152651",0,0,0,0,0,0
"LOC122152652",0,0,0,0,0,0
"LOC122152653",0,1,0,0,0,0
"LOC122152654",0,0,0,0,0,0
"LOC122152655",0,0,0,0,0,0
"LOC122152656",28,91,116,193,705,787
"LOC122152657",1,6,1,1,1,1
"LOC122152658",0,1,0,0,0,0
"LOC122152659",0,2,0,0,0,0
"LOC122152660",0,0,0,0,0,0
"LOC122152661",0,0,0,0,0,0
"LOC122152662",0,0,0,0,0,0
"LOC122152663",0,0,0,0,0,0
"LOC122152664",0,0,0,0,0,0
"LOC122152665",0,0,0,0,0,0
"LOC122152666",0,0,0,0,0,0
"LOC122152667",4,9,3,0,5,0
"LOC122152668",0,0,0,0,0,0
"LOC122152669",0,0,0,0,0,0
"LOC122152670",0,0,0,0,0,0
"LOC122152671",22,32,20,10,20,8
"LOC122152672",62,6,107,34,21,22
"LOC122152673",0,0,0,0,0,0
"LOC122152674",0,0,0,0,0,0
"LOC122152675",0,3,0,0,0,0
"LOC122152676",0,0,0,0,0,0
"LOC122152677",0,0,0,0,0,0
"LOC122152678",0,0,0,0,0,0
"LOC122152679",0,0,0,0,0,0
"LOC122152680",0,1,0,0,0,0
"LOC122152681",0,0,0,0,0,0
"LOC122152682",0,0,0,0,0,0
"LOC122152683",0,0,0,0,0,0
"LOC122152684",0,0,0,0,0,0
"LOC122152685",0,0,0,0,0,0
"LOC122152686",0,0,0,0,0,0
"LOC122152687",0,0,0,0,0,0
"LOC122152688",0,0,0,0,0,0
"LOC122152689",0,0,0,0,0,0
"LOC122152690",0,0,0,0,0,0
"LOC122152691",0,0,0,0,0,0
"LOC122152692",0,0,0,0,0,0
"LOC122152693",0,0,0,0,0,0
"LOC122152694",0,0,0,0,0,0
"LOC122152695",0,0,0,0,0,0
"LOC122152696",0,0,0,0,0,0
"LOC122152697",0,3,0,0,0,0
"LOC122152698",135,338,101,265,290,298
"LOC122152699",0,0,0,0,0,0
"LOC122152700",0,0,0,0,0,0
"LOC122152701",0,0,0,0,0,0
"LOC122152702",0,0,0,0,0,0
"LOC122152703",0,7,0,0,0,0
"LOC122152704",0,0,0,0,0,0
"LOC122152705",0,15,0,0,0,0
"LOC122152706",7,9,1,5,2,9
"LOC122152707",15,21,5,17,8,12
"LOC122152708",17,45,8,59,49,31
"LOC122152709",0,1,0,0,0,0
"LOC122152710",0,0,0,0,0,0
"LOC122152711",0,4,2,2,9,0
"LOC122152712",0,13,0,1,0,0
"LOC122152714",2,9,0,3,5,2
"LOC122152716",0,0,0,0,4,1
"LOC122152717",0,4,2,10,4,7
"LOC122152719",1477,2069,1865,2118,1679,859
"LOC122152738",0,26,4,9,4,3
"LOC122152741",0,11,0,1,0,0
"LOC122152742",4,5,1,0,0,0
"LOC122152743",18,38,24,25,34,38
"LOC122152745",5,6,2,2,0,0
"LOC122152746",3,13,0,0,2,0
"LOC122152747",0,6,0,2,0,0
"LOC122152748",48,66,59,35,74,29
"LOC122152749",114,113,90,225,247,111
"LOC122152750",0,3,0,0,0,0
"LOC122152751",5,59,15,39,56,22
"LOC122152752",29,54,66,158,157,98
"LOC122152754",0,3,1,0,0,0
"LOC122152755",0,6,0,0,2,1
"LOC122152757",12,45,12,58,94,33
"LOC122152758",375,458,304,365,735,348
"LOC122152760",0,2,0,0,0,0
"LOC122152761",2,37,3,6,4,0
"LOC122152762",2,4,2,2,1,3
"LOC122152764",0,21,0,1,0,0
"LOC122152765",197,318,624,331,248,597
"LOC122152766",0,8,0,0,0,0
"LOC122152768",0,13,0,0,0,0
"LOC122152770",2109,1232,1573,1005,1203,773
"LOC122152771",17,36,5,16,36,8
"LOC122152773",3,0,0,0,0,0
"LOC122152774",12,30,15,38,46,39
"LOC122152776",43,177,65,124,194,121
"LOC122152777",0,6,0,0,0,0
"LOC122152779",3,9,4,8,13,8
"LOC122152780",0,4,1,1,2,2
"LOC122152781",0,0,0,0,0,0
"LOC122152783",0,0,0,0,0,0
"LOC122152784",0,2,0,0,1,1
"LOC122152785",178,1062,136,589,428,88
"LOC122152786",0,5,0,0,1,0
"LOC122152787",1,5,10,9,10,4
"LOC122152788",3,16,6,6,20,8
"LOC122152789",0,5,1,2,12,0
"LOC122152790",3,7,0,0,0,1
"LOC122152791",2,0,0,0,0,0
"LOC122152793",0,1,0,0,0,0
"LOC122152795",0,1,0,0,0,0
"LOC122152798",0,8,0,0,0,0
"LOC122152799",0,3,0,0,0,0
"LOC122152800",0,4,0,0,0,0
"LOC122152801",0,2,0,0,0,0
"LOC122152802",0,0,0,0,0,0
"LOC122152803",0,0,0,0,0,0
"LOC122152816",0,1,0,0,0,0
"LOC122152817",0,1,0,0,0,0
"LOC122152818",0,0,0,0,0,0
"LOC122152819",0,0,0,0,0,0
"LOC122152820",0,0,0,0,0,0
"LOC122152822",0,0,0,0,0,0
"LOC122152823",0,0,0,0,0,0
"LOC122152824",35,185,63,259,180,113
"LOC122152825",129,497,223,1274,1323,888
"LOC122152826",2,36,8,15,20,16
"LOC122152827",50,121,44,157,206,88
"LOC122152828",143,190,167,372,388,254
"LOC122152829",47,56,44,87,142,121
"LOC122152830",65,71,39,88,112,54
"LOC122152831",208,277,264,363,366,317
"LOC122152832",22,67,17,46,69,51
"LOC122152833",0,7,2,19,11,5
"LOC122152834",3,10,1,4,10,1
"LOC122152835",462,593,560,1062,1344,743
"LOC122152836",2,17,4,1,14,6
"LOC122152837",73,162,59,178,183,184
"LOC122152838",0,1,0,0,0,0
"LOC122152839",0,1,0,0,0,0
"LOC122152840",0,11,6,10,10,5
"LOC122152844",37,141,54,51,124,188
"LOC122152846",2,2,0,0,1,0
"LOC122152847",0,0,0,0,0,0
"LOC122152850",0,3,0,0,3,0
"LOC122152851",3,21,1,3,9,3
"LOC122152852",7,35,8,13,37,49
"LOC122152854",20,22,5,8,19,12
"LOC122152855",0,7,0,0,0,0
"LOC122152857",2,21,14,2,11,9
"LOC122152858",0,3,0,0,2,0
"LOC122152860",0,9,0,0,0,0
"LOC122152861",6,10,1,9,7,7
"LOC122152862",43,113,37,90,69,63
"LOC122152864",0,9,0,0,0,0
"LOC122152874",0,1,0,0,0,0
"LOC122152875",0,0,0,0,0,0
"LOC122152876",0,1,1,2,0,0
"LOC122152877",0,0,0,0,0,0
"LOC122152878",0,8,0,0,0,0
"LOC122152879",0,0,0,0,0,0
"LOC122152880",0,0,0,0,0,0
"LOC122152881",0,0,0,1,0,0
"LOC122152882",28,19,12,53,15,32
"LOC122152883",227,246,135,365,241,83
"LOC122152884",5,7,9,14,17,9
"LOC122152885",3,1,0,0,2,2
"LOC122152886",0,0,0,0,0,0
"LOC122152887",0,1,0,0,0,0
"LOC122152888",0,0,0,0,0,0
"LOC122152889",41,211,9,233,120,42
"LOC122152891",0,1,0,0,0,0
"LOC122152892",1,6,0,6,2,0
"LOC122152893",0,0,0,0,0,0
"LOC122152894",0,0,0,0,0,0
"LOC122152895",6,6,8,4,4,1
"LOC122152896",6,7,3,10,8,6
"LOC122152898",639,671,498,1172,544,401
"LOC122152899",92,185,99,253,146,92
"LOC122152900",15,25,20,33,10,9
"LOC122152901",5,29,10,42,23,18
"LOC122152902",0,4,0,0,2,0
"LOC122152903",0,31,1,1,0,0
"LOC122152904",1,8,0,0,0,0
"LOC122152905",8,5,6,19,4,6
"LOC122152906",0,0,0,1,0,0
"LOC122152907",0,14,0,0,1,0
"LOC122152909",0,1,0,0,0,0
"LOC122152910",0,0,0,0,0,0
"LOC122152911",1,0,1,0,0,0
"LOC122152912",0,0,0,0,0,0
"LOC122152913",0,0,0,0,0,0
"LOC122152915",19,18,33,28,10,8
"LOC122152916",16,50,26,60,13,19
"LOC122152917",90,94,51,84,171,63
"LOC122152919",0,1,0,0,0,0
"LOC122152921",3,18,2,4,6,2
"LOC122152922",1,1,4,3,13,4
"LOC122152923",45,51,22,29,32,41
"LOC122152924",0,0,2,0,0,0
"LOC122152925",0,0,0,1,0,0
"LOC122152926",2,1,0,1,0,0
"LOC122152927",0,0,1,1,0,1
"LOC122152928",0,1,3,0,2,1
"LOC122152929",0,0,0,0,0,0
"LOC122152930",0,2,0,0,0,0
"LOC122152931",0,0,0,0,0,0
"LOC122152932",50,51,50,61,77,33
"LOC122152933",2,7,0,0,2,1
"LOC122152934",1,11,3,0,4,1
"LOC122152935",1133,1746,1333,1604,2047,2005
"LOC122152936",9,15,11,5,13,9
"LOC122152937",0,2,0,0,0,0
"LOC122152938",0,3,0,0,0,0
"LOC122152939",94,96,55,79,128,77
"LOC122152940",95,118,103,85,89,58
"LOC122152941",35,28,29,39,33,24
"LOC122152942",8,14,1,2,10,10
"LOC122152943",0,0,0,0,0,0
"LOC122152944",11,3,42,9,61,123
"LOC122152945",3,3,2,3,5,3
"LOC122152946",0,0,0,0,0,0
"LOC122152947",0,0,0,0,0,0
"LOC122152948",0,3,0,0,0,0
"LOC122152949",3,6,1,7,12,2
"LOC122152950",96,92,44,134,225,56
"LOC122152951",143,150,70,170,151,89
"LOC122152952",0,3,0,0,0,0
"LOC122152953",5,15,0,9,30,3
"LOC122152954",772,1371,420,1193,1625,680
"LOC122152955",1,5,0,1,0,0
"LOC122152956",65,129,91,75,82,65
"LOC122152957",0,7,0,0,4,8
"LOC122152958",23,70,31,11,41,60
"LOC122152959",1,24,0,1,0,1
"LOC122152961",0,2,1,0,0,1
"LOC122152962",0,0,0,0,0,0
"LOC122152963",0,0,0,0,0,0
"LOC122152964",0,0,0,1,1,3
"LOC122152966",0,0,0,0,0,0
"LOC122152974",0,0,0,0,0,0
"LOC122152975",13,22,7,22,36,26
"LOC122152976",0,12,0,0,0,0
"LOC122152977",0,0,0,0,0,0
"LOC122152978",0,0,0,0,0,0
"LOC122152980",0,7,0,1,0,0
"LOC122152981",0,0,0,0,0,0
"LOC122152982",0,0,0,0,0,0
"LOC122152985",0,9,0,0,0,0
"LOC122152987",0,2,0,0,0,0
"LOC122152988",0,0,0,0,0,0
"LOC122152989",0,0,0,0,0,0
"LOC122152991",0,3,0,0,0,0
"LOC122152992",0,1,0,0,0,0
"LOC122152993",0,0,0,0,0,0
"LOC122152994",0,0,0,0,0,0
"LOC122152995",0,18,0,0,0,0
"LOC122152996",0,0,0,0,0,0
"LOC122152997",0,0,0,0,0,0
"LOC122152998",0,1,0,0,0,0
"LOC122152999",0,1,0,0,0,0
"LOC122153001",0,1,0,0,0,0
"LOC122153002",0,1,0,0,0,0
"LOC122153003",0,0,0,0,0,0
"LOC122153004",0,3,0,0,0,0
"LOC122153006",0,0,0,0,0,0
"LOC122153007",0,1,0,0,0,0
"LOC122153009",0,0,0,0,0,0
"LOC122153010",0,3,0,1,0,0
"LOC122153011",0,0,0,0,0,0
"LOC122153012",0,6,0,0,0,0
"LOC122153014",0,1,1,2,0,3
"LOC122153015",0,0,0,0,0,0
"LOC122153016",0,7,0,0,0,0
"LOC122153017",0,1,0,0,0,0
"LOC122153018",0,0,0,0,0,0
"LOC122153019",0,0,0,0,0,0
"LOC122153021",0,7,0,0,0,0
"LOC122153022",0,1,0,0,0,0
"LOC122153026",0,0,0,0,0,0
"LOC122153028",0,1,0,0,0,0
"LOC122153029",0,0,0,0,0,0
"LOC122153032",0,0,0,0,0,0
"LOC122153033",1,5,0,1,0,0
"LOC122153034",0,1,0,0,0,0
"LOC122153035",0,1,0,0,0,0
"LOC122153036",0,1,0,0,0,0
"LOC122153037",0,0,0,0,0,0
"LOC122153038",0,10,0,0,0,0
"LOC122153039",0,0,0,0,0,0
"LOC122153040",0,3,0,0,0,0
"LOC122153041",0,0,0,0,0,0
"LOC122153042",0,3,0,0,0,0
"LOC122153044",0,0,0,0,0,0
"LOC122153045",0,0,0,0,0,0
"LOC122153046",0,0,0,0,0,0
"LOC122153048",0,0,0,0,0,0
"LOC122153049",0,0,0,0,0,0
"LOC122153052",0,1,0,0,0,0
"LOC122153053",0,1,0,0,0,0
"LOC122153055",0,1,0,0,0,0
"LOC122153056",0,6,0,0,0,0
"LOC122153057",0,1,0,0,0,0
"LOC122153059",0,0,0,0,0,0
"LOC122153060",0,0,0,0,0,0
"LOC122153066",0,1,0,0,0,0
"LOC122153067",0,0,0,0,0,0
"LOC122153068",0,0,0,0,0,0
"LOC122153069",0,0,0,0,0,0
"LOC122153070",0,3,0,0,0,0
"LOC122153071",0,2,0,0,0,0
"LOC122153072",0,2,0,0,0,0
"LOC122153073",0,0,0,0,0,0
"LOC122153074",0,0,0,0,0,0
"LOC122153075",0,2,0,0,0,0
"LOC122153076",0,1,0,0,0,0
"LOC122153078",2,13,1,0,0,0
"LOC122153079",0,5,0,0,0,0
"LOC122153080",0,0,0,0,0,0
"LOC122153081",0,0,0,0,0,0
"LOC122153083",0,3,0,0,0,0
"LOC122153085",0,0,0,0,0,0
"LOC122153086",0,0,0,0,0,0
"LOC122153087",0,0,0,0,0,0
"LOC122153089",0,0,0,0,0,0
"LOC122153090",0,0,0,0,0,0
"LOC122153093",0,0,0,0,0,0
"LOC122153094",0,0,0,0,0,0
"LOC122153095",0,0,0,0,0,0
"LOC122153096",0,0,0,0,0,0
"LOC122153097",0,0,0,0,0,0
"LOC122153098",0,0,0,0,0,0
"LOC122153099",0,0,0,0,0,0
"LOC122153100",0,0,0,0,0,0
"LOC122153101",0,2,0,0,0,0
"LOC122153102",0,0,0,0,0,0
"LOC122153104",0,8,0,0,0,0
"LOC122153106",0,5,0,0,0,0
"LOC122153107",0,0,0,0,0,0
"LOC122153110",0,0,0,0,0,0
"LOC122153111",0,0,0,0,0,0
"LOC122153113",0,0,0,0,0,0
"LOC122153114",0,1,0,0,0,0
"LOC122153115",0,0,0,0,0,0
"LOC122153116",0,1,0,0,0,0
"LOC122153117",0,0,0,0,0,0
"LOC122153118",0,3,0,0,0,0
"LOC122153119",0,1,0,0,0,0
"LOC122153121",0,0,0,0,0,0
"LOC122153122",0,2,0,0,0,0
"LOC122153123",0,6,0,0,0,0
"LOC122153124",0,0,0,0,0,0
"LOC122153125",0,0,0,0,0,0
"LOC122153126",0,0,0,0,0,0
"LOC122153127",0,0,0,0,0,0
"LOC122153130",0,10,0,0,0,0
"LOC122153132",0,0,0,0,1,0
"LOC122153133",0,3,0,0,0,0
"LOC122153134",0,2,0,0,0,0
"LOC122153135",0,0,0,0,0,0
"LOC122153136",0,0,0,0,0,0
"LOC122153137",0,0,0,0,0,0
"LOC122153139",0,3,0,0,0,0
"LOC122153140",0,0,0,0,0,0
"LOC122153141",0,2,0,0,0,0
"LOC122153143",0,1,0,0,0,0
"LOC122153144",1,5,1,1,10,2
"LOC122153145",1,1,3,0,13,3
"LOC122153146",2,6,1,0,1,1
"LOC122153147",0,0,0,0,0,0
"LOC122153148",0,1,0,0,0,0
